상담일시,민원분야,질문내용,답변내용
2025-06-17 21:48:20,교통,강서구 지하철 막차 시간,강서구 지하철 막차 시간에 대한 답변입니다. 담당부서 연결 또는 관련 웹사이트 안내가 필요합니다.
2025-02-28 15:38:14,일반행정,중구 여권 발급 준비물,중구 여권 발급 준비물에 대한 답변입니다. 담당부서 연결 또는 관련 웹사이트 안내가 필요합니다.
2025-07-05 16:54:37,복지,중랑구 어르신 지원 문의,중랑구 어르신 지원 문의에 대한 답변입니다. 담당부서 연결 또는 관련 웹사이트 안내가 필요합니다.
2025-04-24 14:46:34,교통,성동구 버스 노선 문의,성동구 버스 노선 문의에 대한 답변입니다. 담당부서 연결 또는 관련 웹사이트 안내가 필요합니다.
2025-04-03 03:12:32,주택,강북구 공공임대주택 입주,강북구 공공임대주택 입주에 대한 답변입니다. 담당부서 연결 또는 관련 웹사이트 안내가 필요합니다.
2024-10-21 13:47:55,주택,관악구 전세보증금 반환보증,관악구 전세보증금 반환보증에 대한 답변입니다. 담당부서 연결 또는 관련 웹사이트 안내가 필요합니다.
2025-06-02 04:02:30,세무,동작구 연말정산 문의,동작구 연말정산 문의에 대한 답변입니다. 담당부서 연결 또는 관련 웹사이트 안내가 필요합니다.
2025-07-25 07:50:05,교통,구로구 따릉이 이용 문의,구로구 따릉이 이용 문의에 대한 답변입니다. 담당부서 연결 또는 관련 웹사이트 안내가 필요합니다.
2025-03-05 21:24:56,세무,노원구 자동차세 연납 신청,노원구 자동차세 연납 신청에 대한 답변입니다. 담당부서 연결 또는 관련 웹사이트 안내가 필요합니다.
2024-10-27 03:03:59,주택,도봉구 주택 수리 지원,도봉구 주택 수리 지원에 대한 답변입니다. 담당부서 연결 또는 관련 웹사이트 안내가 필요합니다.
2024-11-20 03:56:59,일반행정,동대문구 구청 업무 시간,동대문구 구청 업무 시간에 대한 답변입니다. 담당부서 연결 또는 관련 웹사이트 안내가 필요합니다.
2025-04-26 01:25:36,복지,강동구 어르신 지원 문의,강동구 어르신 지원 문의에 대한 답변입니다. 담당부서 연결 또는 관련 웹사이트 안내가 필요합니다.
2025-02-14 05:19:52,교통,노원구 따릉이 이용 문의,노원구 따릉이 이용 문의에 대한 답변입니다. 담당부서 연결 또는 관련 웹사이트 안내가 필요합니다.
2024-11-19 02:54:19,환경,중랑구 대형 폐기물 처리,중랑구 대형 폐기물 처리에 대한 답변입니다. 담당부서 연결 또는 관련 웹사이트 안내가 필요합니다.
2025-03-12 15:24:05,복지,서대문구 출산장려금 신청,서대문구 출산장려금 신청에 대한 답변입니다. 담당부서 연결 또는 관련 웹사이트 안내가 필요합니다.
2024-11-26 21:27:35,세무,구로구 지방세 환급금 조회,구로구 지방세 환급금 조회에 대한 답변입니다. 담당부서 연결 또는 관련 웹사이트 안내가 필요합니다.
2025-06-07 04:22:09,세무,남구 지방세 환급금 조회,남구 지방세 환급금 조회에 대한 답변입니다. 담당부서 연결 또는 관련 웹사이트 안내가 필요합니다.
2024-09-04 13:52:28,교통,성동구 따릉이 이용 문의,성동구 따릉이 이용 문의에 대한 답변입니다. 담당부서 연결 또는 관련 웹사이트 안내가 필요합니다.
2024-10-11 22:29:02,세무,남구 자동차세 연납 신청,남구 자동차세 연납 신청에 대한 답변입니다. 담당부서 연결 또는 관련 웹사이트 안내가 필요합니다.
2024-08-23 11:36:01,복지,금천구 기초생활수급자 신청,금천구 기초생활수급자 신청에 대한 답변입니다. 담당부서 연결 또는 관련 웹사이트 안내가 필요합니다.
2025-04-27 22:52:58,세무,강남구 취득세 감면 문의,강남구 취득세 감면 문의에 대한 답변입니다. 담당부서 연결 또는 관련 웹사이트 안내가 필요합니다.
2024-11-15 18:50:55,주택,양천구 층간소음 해결,양천구 층간소음 해결에 대한 답변입니다. 담당부서 연결 또는 관련 웹사이트 안내가 필요합니다.
2024-11-05 04:11:55,환경,영등포구 음식물 쓰레기 배출,영등포구 음식물 쓰레기 배출에 대한 답변입니다. 담당부서 연결 또는 관련 웹사이트 안내가 필요합니다.
2025-04-13 19:26:34,일반행정,동작구 구청 업무 시간,동작구 구청 업무 시간에 대한 답변입니다. 담당부서 연결 또는 관련 웹사이트 안내가 필요합니다.
2024-10-14 19:49:42,세무,은평구 지방세 환급금 조회,은평구 지방세 환급금 조회에 대한 답변입니다. 담당부서 연결 또는 관련 웹사이트 안내가 필요합니다.
2024-10-23 12:12:01,환경,강서구 분리수거 방법,강서구 분리수거 방법에 대한 답변입니다. 담당부서 연결 또는 관련 웹사이트 안내가 필요합니다.
2024-12-30 01:44:20,세무,금천구 지방세 환급금 조회,금천구 지방세 환급금 조회에 대한 답변입니다. 담당부서 연결 또는 관련 웹사이트 안내가 필요합니다.
2025-05-28 06:09:44,세무,강남구 지방세 환급금 조회,강남구 지방세 환급금 조회에 대한 답변입니다. 담당부서 연결 또는 관련 웹사이트 안내가 필요합니다.
2025-08-01 12:53:43,환경,도봉구 음식물 쓰레기 배출,도봉구 음식물 쓰레기 배출에 대한 답변입니다. 담당부서 연결 또는 관련 웹사이트 안내가 필요합니다.
2024-12-28 17:07:06,일반행정,강남구 여권 발급 준비물,강남구 여권 발급 준비물에 대한 답변입니다. 담당부서 연결 또는 관련 웹사이트 안내가 필요합니다.
2025-03-20 06:48:49,환경,동구 음식물 쓰레기 배출,동구 음식물 쓰레기 배출에 대한 답변입니다. 담당부서 연결 또는 관련 웹사이트 안내가 필요합니다.
2025-03-04 03:18:07,세무,송파구 연말정산 문의,송파구 연말정산 문의에 대한 답변입니다. 담당부서 연결 또는 관련 웹사이트 안내가 필요합니다.
2025-03-04 17:54:18,환경,도봉구 미세먼지 문의,도봉구 미세먼지 문의에 대한 답변입니다. 담당부서 연결 또는 관련 웹사이트 안내가 필요합니다.
2025-01-22 13:12:36,복지,중랑구 어르신 지원 문의,중랑구 어르신 지원 문의에 대한 답변입니다. 담당부서 연결 또는 관련 웹사이트 안내가 필요합니다.
2024-09-29 11:21:47,복지,금천구 기초생활수급자 신청,금천구 기초생활수급자 신청에 대한 답변입니다. 담당부서 연결 또는 관련 웹사이트 안내가 필요합니다.
2024-10-14 19:22:55,복지,광진구 기초생활수급자 신청,광진구 기초생활수급자 신청에 대한 답변입니다. 담당부서 연결 또는 관련 웹사이트 안내가 필요합니다.
2025-04-08 09:20:50,복지,광진구 장애인 서비스 문의,광진구 장애인 서비스 문의에 대한 답변입니다. 담당부서 연결 또는 관련 웹사이트 안내가 필요합니다.
2025-02-12 12:06:44,일반행정,광진구 주민등록등본 발급,광진구 주민등록등본 발급에 대한 답변입니다. 담당부서 연결 또는 관련 웹사이트 안내가 필요합니다.
2025-05-07 14:06:05,일반행정,도봉구 구청 업무 시간,도봉구 구청 업무 시간에 대한 답변입니다. 담당부서 연결 또는 관련 웹사이트 안내가 필요합니다.
2025-06-03 10:59:27,복지,도봉구 출산장려금 신청,도봉구 출산장려금 신청에 대한 답변입니다. 담당부서 연결 또는 관련 웹사이트 안내가 필요합니다.
2025-01-09 06:27:38,복지,노원구 장애인 서비스 문의,노원구 장애인 서비스 문의에 대한 답변입니다. 담당부서 연결 또는 관련 웹사이트 안내가 필요합니다.
2025-01-06 19:13:16,일반행정,중구 지원금 신청 마감일,중구 지원금 신청 마감일에 대한 답변입니다. 담당부서 연결 또는 관련 웹사이트 안내가 필요합니다.
2024-10-29 13:24:30,일반행정,용산구 구청 업무 시간,용산구 구청 업무 시간에 대한 답변입니다. 담당부서 연결 또는 관련 웹사이트 안내가 필요합니다.
2025-04-20 20:56:48,세무,동구 자동차세 연납 신청,동구 자동차세 연납 신청에 대한 답변입니다. 담당부서 연결 또는 관련 웹사이트 안내가 필요합니다.
2025-06-20 20:45:33,일반행정,종로구 주민등록등본 발급,종로구 주민등록등본 발급에 대한 답변입니다. 담당부서 연결 또는 관련 웹사이트 안내가 필요합니다.
2025-08-18 09:40:48,교통,동대문구 불법주정차 신고,동대문구 불법주정차 신고에 대한 답변입니다. 담당부서 연결 또는 관련 웹사이트 안내가 필요합니다.
2024-09-29 22:39:19,세무,마포구 취득세 감면 문의,마포구 취득세 감면 문의에 대한 답변입니다. 담당부서 연결 또는 관련 웹사이트 안내가 필요합니다.
2025-08-08 18:35:05,복지,송파구 출산장려금 신청,송파구 출산장려금 신청에 대한 답변입니다. 담당부서 연결 또는 관련 웹사이트 안내가 필요합니다.
2024-12-28 22:01:26,일반행정,관악구 지원금 신청 마감일,관악구 지원금 신청 마감일에 대한 답변입니다. 담당부서 연결 또는 관련 웹사이트 안내가 필요합니다.
2025-02-23 05:41:13,세무,마포구 자동차세 연납 신청,마포구 자동차세 연납 신청에 대한 답변입니다. 담당부서 연결 또는 관련 웹사이트 안내가 필요합니다.
2024-09-27 08:24:17,환경,중구 미세먼지 문의,중구 미세먼지 문의에 대한 답변입니다. 담당부서 연결 또는 관련 웹사이트 안내가 필요합니다.
2025-07-14 23:41:25,복지,양천구 어르신 지원 문의,양천구 어르신 지원 문의에 대한 답변입니다. 담당부서 연결 또는 관련 웹사이트 안내가 필요합니다.
2024-10-30 21:50:57,일반행정,구로구 주민등록등본 발급,구로구 주민등록등본 발급에 대한 답변입니다. 담당부서 연결 또는 관련 웹사이트 안내가 필요합니다.
2024-10-23 06:21:18,일반행정,중구 주민등록등본 발급,중구 주민등록등본 발급에 대한 답변입니다. 담당부서 연결 또는 관련 웹사이트 안내가 필요합니다.
2025-07-23 12:55:05,복지,광진구 장애인 서비스 문의,광진구 장애인 서비스 문의에 대한 답변입니다. 담당부서 연결 또는 관련 웹사이트 안내가 필요합니다.
2024-12-31 08:13:52,복지,노원구 어르신 지원 문의,노원구 어르신 지원 문의에 대한 답변입니다. 담당부서 연결 또는 관련 웹사이트 안내가 필요합니다.
2025-08-19 03:00:20,환경,성동구 음식물 쓰레기 배출,성동구 음식물 쓰레기 배출에 대한 답변입니다. 담당부서 연결 또는 관련 웹사이트 안내가 필요합니다.
2024-12-01 01:34:24,주택,노원구 공공임대주택 입주,노원구 공공임대주택 입주에 대한 답변입니다. 담당부서 연결 또는 관련 웹사이트 안내가 필요합니다.
2025-07-02 22:09:01,환경,관악구 대형 폐기물 처리,관악구 대형 폐기물 처리에 대한 답변입니다. 담당부서 연결 또는 관련 웹사이트 안내가 필요합니다.
2024-09-08 21:46:26,환경,서구 분리수거 방법,서구 분리수거 방법에 대한 답변입니다. 담당부서 연결 또는 관련 웹사이트 안내가 필요합니다.
2024-11-20 11:14:39,복지,남구 장애인 서비스 문의,남구 장애인 서비스 문의에 대한 답변입니다. 담당부서 연결 또는 관련 웹사이트 안내가 필요합니다.
2024-10-09 08:58:28,주택,용산구 전세보증금 반환보증,용산구 전세보증금 반환보증에 대한 답변입니다. 담당부서 연결 또는 관련 웹사이트 안내가 필요합니다.
2024-12-02 02:44:57,환경,노원구 분리수거 방법,노원구 분리수거 방법에 대한 답변입니다. 담당부서 연결 또는 관련 웹사이트 안내가 필요합니다.
2024-11-27 13:30:58,복지,관악구 기초생활수급자 신청,관악구 기초생활수급자 신청에 대한 답변입니다. 담당부서 연결 또는 관련 웹사이트 안내가 필요합니다.
2025-01-02 02:09:29,일반행정,강서구 여권 발급 준비물,강서구 여권 발급 준비물에 대한 답변입니다. 담당부서 연결 또는 관련 웹사이트 안내가 필요합니다.
2025-05-21 21:19:16,일반행정,영등포구 주민등록등본 발급,영등포구 주민등록등본 발급에 대한 답변입니다. 담당부서 연결 또는 관련 웹사이트 안내가 필요합니다.
